Day;Month;Year;Hour;Load;Ppv1k;Temp;Wind
9;4;2016;2;1006.0;0;8.58;9.6
9;4;2016;3;957.0;0;8.31;9.38
9;4;2016;4;949.0;0;8;9.51
9;4;2016;5;945.0;0;7.69;9.64
9;4;2016;6;964.0;2.9;7.38;9.77
9;4;2016;7;1025.0;113.3;7.26;9.69
9;4;2016;8;1134.0;341.48;7.14;9.61
9;4;2016;9;1256.0;501.61;7.03;9.53
9;4;2016;10;1309.0;708.02;7.08;9.35
9;4;2016;11;1229.0;801.8;7.14;9.16
9;4;2016;12;1152.0;788.16;7.2;8.98
9;4;2016;13;1090.0;672.06;7.36;9.02
9;4;2016;14;1000.0;626.84;7.53;9.06
9;4;2016;15;970.0;567.84;7.7;9.1
9;4;2016;16;926.0;141.82;7.72;8.86
9;4;2016;17;1053.0;207.77;7.75;8.63
9;4;2016;18;1117.0;27.22;7.77;8.39
9;4;2016;19;1191.0;0;8.09;8.53
9;4;2016;20;1215.0;0;8.4;8.68
9;4;2016;21;1278.0;0;8.71;8.83
9;4;2016;22;1540.0;0;8.57;10.04
9;4;2016;23;1597.0;0;8.43;11.26
10;4;2016;0;1408.0;0;8.29;12.47
10;4;2016;1;1252.0;0;8.54;13.4
10;4;2016;2;1154.0;0;8.79;14.33
10;4;2016;3;1129.0;0;9.05;15.26
10;4;2016;4;1119.0;0;9.26;15.2
10;4;2016;5;1128.0;0;9.48;15.14
10;4;2016;6;1113.0;1.15;9.7;15.08
10;4;2016;7;1140.0;12.77;9.72;14.94
10;4;2016;8;1257.0;26.45;9.73;14.81
10;4;2016;9;1404.0;39.63;9.74;14.68
10;4;2016;10;1440.0;64.13;9.78;14.2
10;4;2016;11;1463.0;122.29;9.82;13.72
10;4;2016;12;1359.0;140.04;9.86;13.24
10;4;2016;13;1240.0;123.96;9.66;12.84
10;4;2016;14;1094.0;95.08;9.46;12.43
10;4;2016;15;1017.0;42.72;9.26;12.03
10;4;2016;16;984.0;30.87;9.04;11.23
10;4;2016;17;1033.0;99.8;8.82;10.43
10;4;2016;18;1123.0;29.88;8.6;9.63
10;4;2016;19;1174.0;0;8.69;8.91
10;4;2016;20;1171.0;0;8.78;8.18
10;4;2016;21;1190.0;0;8.86;7.46
10;4;2016;22;1505.0;0;8.82;7.36
10;4;2016;23;1514.0;0;8.77;7.26
11;4;2016;0;1339.0;0;8.72;7.16
11;4;2016;1;1206.0;0;9.06;6.28
11;4;2016;2;1075.0;0;9.4;5.4
11;4;2016;3;1034.0;0;9.74;4.52
11;4;2016;4;1051.0;0;9.76;5.03
11;4;2016;5;1044.0;0;9.78;5.53
11;4;2016;6;1058.0;1.97;9.8;6.03
11;4;2016;7;1108.0;113.14;9.98;6.22
11;4;2016;8;1198.0;274.94;10.15;6.4
11;4;2016;9;1296.0;434.32;10.32;6.59
11;4;2016;10;1280.0;592.99;10.37;6.58
11;4;2016;11;1148.0;831.48;10.41;6.57
11;4;2016;12;1085.0;859.86;10.45;6.55
11;4;2016;13;1006.0;837.37;10.52;5.4
11;4;2016;14;896.0;751.82;10.59;4.24
11;4;2016;15;852.0;633.28;10.67;3.09
11;4;2016;16;827.0;444.76;10.6;2.79
11;4;2016;17;835.0;224.2;10.53;2.49
11;4;2016;18;884.0;33.51;10.46;2.19
11;4;2016;19;995.0;0;10.36;3.02
11;4;2016;20;1035.0;0;10.26;3.85
11;4;2016;21;1053.0;0;10.16;4.68
11;4;2016;22;1331.0;0;10.07;5.02
11;4;2016;23;1354.0;0;9.98;5.36
12;4;2016;0;1165.0;0;9.89;5.7
12;4;2016;1;997.0;0;9.93;5.39
12;4;2016;2;886.0;0;9.97;5.09
12;4;2016;3;859.0;0;10.02;4.79
12;4;2016;4;853.0;0;9.81;4.71
12;4;2016;5;843.0;0;9.61;4.63
12;4;2016;6;862.0;4.29;9.4;4.55
12;4;2016;7;920.0;94.03;9.56;4.32
12;4;2016;8;1020.0;325.3;9.72;4.09
12;4;2016;9;1081.0;464.54;9.89;3.86
12;4;2016;10;1047.0;683.54;10.03;4.06
12;4;2016;11;1035.0;771.41;10.18;4.27
12;4;2016;12;997.0;813.74;10.33;4.47
12;4;2016;13;929.0;725.9;10.5;4.23
12;4;2016;14;837.0;371.95;10.68;3.98
12;4;2016;15;781.0;628.98;10.86;3.74
12;4;2016;16;731.0;356.22;10.98;3.99
12;4;2016;17;727.0;31.2;11.1;4.24
12;4;2016;18;845.0;36.22;11.22;4.5
12;4;2016;19;971.0;0;11.2;5.14
12;4;2016;20;963.0;0;11.17;5.77
12;4;2016;21;997.0;0;11.14;6.41
12;4;2016;22;1270.0;0;10.99;6.71
12;4;2016;23;1289.0;0;10.84;7
13;4;2016;0;1095.0;0;10.69;7.3
13;4;2016;1;915.0;0;10.73;6.94
13;4;2016;2;835.0;0;10.77;6.59
13;4;2016;3;781.0;0;10.82;6.23
13;4;2016;4;781.0;0;10.73;5.57
13;4;2016;5;755.0;0;10.64;4.91
13;4;2016;6;776.0;0;10.55;4.25
13;4;2016;7;835.0;17.29;10.48;4.14
13;4;2016;8;966.0;159.11;10.41;4.04
13;4;2016;9;1122.0;122.25;10.34;3.93
13;4;2016;10;1093.0;488.05;10.26;4.23
13;4;2016;11;1070.0;754.6;10.18;4.52
13;4;2016;12;1088.0;851.67;10.11;4.81
13;4;2016;13;968.0;778.71;10.28;5.12
13;4;2016;14;894.0;770.13;10.46;5.43
13;4;2016;15;784.0;646.27;10.64;5.74
13;4;2016;16;726.0;447.46;10.75;5.94
13;4;2016;17;713.0;164.1;10.86;6.13
13;4;2016;18;808.0;37.66;10.96;6.33
13;4;2016;19;913.0;0;10.88;6.48
13;4;2016;20;967.0;0;10.8;6.63
13;4;2016;21;973.0;0;10.71;6.79
13;4;2016;22;1228.0;0;10.66;6.69
13;4;2016;23;1250.0;0;10.6;6.59
14;4;2016;0;1085.0;0;10.55;6.5
14;4;2016;1;875.0;0;10.71;6.32
14;4;2016;2;793.0;0;10.87;6.14
14;4;2016;3;766.0;0;11.04;5.96
14;4;2016;4;780.0;0;11.04;6.21
14;4;2016;5;753.0;0;11.05;6.46
14;4;2016;6;766.0;5.76;11.06;6.72
14;4;2016;7;832.0;54.86;10.98;7.48
14;4;2016;8;955.0;76.89;10.9;8.23
14;4;2016;9;1065.0;86.39;10.82;8.99
14;4;2016;10;1122.0;56.81;10.71;9.68
14;4;2016;11;1224.0;67.7;10.59;10.37
14;4;2016;12;1308.0;44.71;10.47;11.06
14;4;2016;13;1278.0;40.15;10.72;10.48
14;4;2016;14;1241.0;35.66;10.98;9.89
14;4;2016;15;1182.0;194.72;11.24;9.31
14;4;2016;16;1071.0;139.81;11.25;9.54
14;4;2016;17;1001.0;128.62;11.27;9.77
14;4;2016;18;1051.0;31.6;11.28;10
14;4;2016;19;1111.0;0;11.23;10.43
14;4;2016;20;1109.0;0;11.17;10.86
14;4;2016;21;1118.0;0;11.11;11.28
14;4;2016;22;1407.0;0;10.97;11.66
14;4;2016;23;1409.0;0;10.82;12.03
15;4;2016;0;1203.0;0;10.67;12.4
15;4;2016;1;1044.0;0;10.62;11.92
15;4;2016;2;966.0;0;10.57;11.43
15;4;2016;3;932.0;0;10.53;10.95
15;4;2016;4;925.0;0;10.54;10.89
15;4;2016;5;929.0;0;10.55;10.83
15;4;2016;6;932.0;10.18;10.56;10.77
15;4;2016;7;986.0;66.9;10.5;10.04
15;4;2016;8;1049.0;252.74;10.44;9.31
15;4;2016;9;1126.0;173.07;10.39;8.58
15;4;2016;10;1118.0;624.49;10.4;8.11
15;4;2016;11;1153.0;165.66;10.41;7.65
15;4;2016;12;1129.0;189.36;10.43;7.19
15;4;2016;13;1066.0;114.27;10.42;7.26
15;4;2016;14;951.0;211.77;10.41;7.34
15;4;2016;15;849.0;172.77;10.4;7.42
15;4;2016;16;784.0;139.27;10.31;7.26
15;4;2016;17;762.0;101.03;10.22;7.1
15;4;2016;18;860.0;39.99;10.13;6.94
15;4;2016;19;923.0;0;9.99;6.62
15;4;2016;20;976.0;0;9.84;6.29
15;4;2016;21;972.0;0;9.69;5.97
15;4;2016;22;1261.0;0;9.47;5.89
15;4;2016;23;1261.0;0;9.25;5.8
16;4;2016;0;1056.0;0;9.03;5.71
16;4;2016;1;887.0;0;9.34;6.09
16;4;2016;2;825.0;0;9.66;6.47
16;4;2016;3;796.0;0;9.98;6.86
16;4;2016;4;804.0;0;9.85;7.37
16;4;2016;5;800.0;0;9.73;7.88
16;4;2016;6;819.0;13.78;9.61;8.4
16;4;2016;7;867.0;126.52;9.37;8.29
16;4;2016;8;1001.0;321.57;9.13;8.19
16;4;2016;9;1040.0;238.84;8.89;8.08
16;4;2016;10;1046.0;429.32;8.72;7.85
16;4;2016;11;1010.0;638.77;8.55;7.62
16;4;2016;12;997.0;672.99;8.39;7.39
16;4;2016;13;873.0;769.47;8.6;7.42
16;4;2016;14;790.0;714.83;8.81;7.45
16;4;2016;15;775.0;619.04;9.03;7.48
16;4;2016;16;767.0;409.24;8.99;7.93
16;4;2016;17;775.0;185.56;8.96;8.38
16;4;2016;18;867.0;40.83;8.92;8.83
16;4;2016;19;945.0;0;8.88;8.68
16;4;2016;20;1002.0;0;8.84;8.54
16;4;2016;21;1033.0;0;8.8;8.4
16;4;2016;22;1339.0;0;8.73;7.97
16;4;2016;23;1343.0;0;8.65;7.54
17;4;2016;0;1189.0;0;8.58;7.12
17;4;2016;1;1007.0;0;8.62;6.79
17;4;2016;2;930.0;0;8.67;6.46
17;4;2016;3;891.0;0;8.72;6.12
17;4;2016;4;883.0;0;8.71;5.89
17;4;2016;5;889.0;0;8.7;5.66
17;4;2016;6;889.0;11.45;8.69;5.42
17;4;2016;7;937.0;124.13;8.78;5.22
17;4;2016;8;1027.0;193.13;8.87;5.02
17;4;2016;9;1078.0;111.58;8.95;4.81
17;4;2016;10;1065.0;146.77;9.02;4.67
17;4;2016;11;1027.0;668.29;9.09;4.53
17;4;2016;12;949.0;606.42;9.16;4.39
17;4;2016;13;820.0;86.8;9.14;4.47
17;4;2016;14;743.0;568.41;9.12;4.55
17;4;2016;15;706.0;615.29;9.1;4.63
17;4;2016;16;677.0;454.83;9.15;4.43
17;4;2016;17;684.0;230.82;9.2;4.22
17;4;2016;18;744.0;35.16;9.25;4.01
17;4;2016;19;851.0;0;9.22;3.75
17;4;2016;20;867.0;0;9.18;3.49
17;4;2016;21;888.0;0;9.14;3.23
17;4;2016;22;1176.0;0;9.06;2.97
17;4;2016;23;1230.0;0;8.97;2.7
18;4;2016;0;1083.0;0;8.88;2.44
18;4;2016;1;929.0;0;8.59;2.42
18;4;2016;2;844.0;0;8.3;2.4
18;4;2016;3;804.0;0;8.01;2.37
18;4;2016;4;807.0;0;8.01;2.19
18;4;2016;5;799.0;0;8.01;2
18;4;2016;6;796.0;13.88;8.01;1.82
18;4;2016;7;827.0;117.22;8.1;1.55
18;4;2016;8;930.0;107.25;8.19;1.28
18;4;2016;9;965.0;126.53;8.27;1.01
18;4;2016;10;955.0;249.17;8.43;1.15
18;4;2016;11;924.0;368.3;8.58;1.29
18;4;2016;12;928.0;458.3;8.74;1.43
18;4;2016;13;913.0;512.72;8.85;1.31
18;4;2016;14;840.0;547.29;8.96;1.2
18;4;2016;15;784.0;526.48;9.07;1.08
18;4;2016;16;770.0;344.55;9.23;1.39
18;4;2016;17;742.0;227.77;9.39;1.71
18;4;2016;18;783.0;36.18;9.54;2.03
18;4;2016;19;868.0;0;9.63;2.55
18;4;2016;20;891.0;0;9.72;3.07
18;4;2016;21;917.0;0;9.8;3.59
18;4;2016;22;1230.0;0;9.74;4.01
18;4;2016;23;1177.0;0;9.67;4.44
19;4;2016;0;1005.0;0;9.6;4.87
19;4;2016;1;901.0;0;9.31;5.81
19;4;2016;2;808.0;0;9.02;6.74
19;4;2016;3;756.0;0;8.74;7.68
19;4;2016;4;778.0;0;8.74;7.74
19;4;2016;5;794.0;0;8.75;7.79
19;4;2016;6;805.0;13.85;8.76;7.85
19;4;2016;7;858.0;145.57;9.11;7.94
19;4;2016;8;929.0;377.98;9.46;8.03
19;4;2016;9;966.0;566.18;9.81;8.12
19;4;2016;10;919.0;677.05;10.33;8.29
19;4;2016;11;892.0;840.79;10.85;8.46
19;4;2016;12;868.0;866.48;11.37;8.62
19;4;2016;13;758.0;856.75;11.54;9.26
19;4;2016;14;711.0;775.23;11.71;9.9
19;4;2016;15;667.0;652.78;11.89;10.54
19;4;2016;16;663.0;458.65;12.06;10.83
19;4;2016;17;688.0;230.54;12.24;11.12
19;4;2016;18;767.0;41.06;12.41;11.41
19;4;2016;19;864.0;0;12.43;11.71
19;4;2016;20;889.0;0;12.45;12.01
19;4;2016;21;903.0;0;12.46;12.32
19;4;2016;22;1200.0;0;12.4;12.28
19;4;2016;23;1190.0;0;12.33;12.25
20;4;2016;0;999.0;0;12.27;12.22
20;4;2016;1;908.0;0;12;12.29
20;4;2016;2;814.0;0;11.73;12.37
20;4;2016;3;762.0;0;11.47;12.44
20;4;2016;4;770.0;0;11.39;12.37
20;4;2016;5;758.0;0;11.32;12.3
20;4;2016;6;783.0;14.88;11.24;12.23
20;4;2016;7;846.0;73.55;11.32;12.08
20;4;2016;8;913.0;317.08;11.4;11.93
20;4;2016;9;963.0;450.31;11.48;11.78
20;4;2016;10;1000.0;355.09;11.79;11.68
20;4;2016;11;1014.0;346.34;12.11;11.59
20;4;2016;12;1006.0;484.87;12.43;11.49
20;4;2016;13;868.0;503.58;12.73;11.65
20;4;2016;14;838.0;285.65;13.04;11.8
20;4;2016;15;832.0;118.56;13.35;11.96
20;4;2016;16;827.0;59.18;13.25;11.64
20;4;2016;17;877.0;91.09;13.16;11.32
20;4;2016;18;945.0;4.84;13.06;11.01
20;4;2016;19;1038.0;0;13.05;10.97
20;4;2016;20;1054.0;0;13.03;10.92
20;4;2016;21;1028.0;0;13.01;10.88
20;4;2016;22;1316.0;0;12.89;10.3
20;4;2016;23;1281.0;0;12.76;9.72
21;4;2016;0;1087.0;0;12.64;9.14
21;4;2016;1;963.0;0;12.4;8.56
21;4;2016;2;858.0;0;12.16;7.98
21;4;2016;3;788.0;0;11.92;7.39
21;4;2016;4;803.0;0;11.79;6.83
21;4;2016;5;790.0;0;11.67;6.26
21;4;2016;6;808.0;0.09;11.54;5.7
21;4;2016;7;858.0;10.74;11.45;5.11
21;4;2016;8;921.0;61.06;11.36;4.53
21;4;2016;9;988.0;65.67;11.27;3.94
21;4;2016;10;1019.0;205.62;11.36;3.55
21;4;2016;11;985.0;266.31;11.46;3.16
21;4;2016;12;1018.0;109.06;11.56;2.77
21;4;2016;13;933.0;207.19;11.65;2.97
21;4;2016;14;847.0;246.85;11.74;3.17
21;4;2016;15;784.0;368.54;11.83;3.37
21;4;2016;16;704.0;182.84;11.7;2.84
21;4;2016;17;677.0;51;11.57;2.32
21;4;2016;18;723.0;19.88;11.44;1.79
21;4;2016;19;826.0;0;11.41;1.55
21;4;2016;20;832.0;0;11.38;1.31
21;4;2016;21;821.0;0;11.34;1.06
21;4;2016;22;1120.0;0;11.24;1.5
21;4;2016;23;1121.0;0;11.14;1.94
22;4;2016;0;951.0;0;11.04;2.39
22;4;2016;1;835.0;0;10.99;2.39
22;4;2016;2;727.0;0;10.94;2.4
22;4;2016;3;681.0;0;10.9;2.4
22;4;2016;4;694.0;0;10.9;2.73
22;4;2016;5;681.0;0;10.9;3.05
22;4;2016;6;674.0;21.12;10.9;3.38
22;4;2016;7;772.0;116.44;10.94;3.31
22;4;2016;8;804.0;117.44;10.97;3.23
22;4;2016;9;860.0;115.73;11.01;3.16
22;4;2016;10;862.0;129.98;11.04;3.35
22;4;2016;11;866.0;203.35;11.08;3.54
22;4;2016;12;863.0;370.14;11.12;3.74
22;4;2016;13;788.0;297.78;11.13;4.11
22;4;2016;14;705.0;171.1;11.14;4.47
22;4;2016;15;682.0;203.06;11.16;4.84
22;4;2016;16;647.0;139.51;11.09;4.3
22;4;2016;17;649.0;69.58;11.02;3.77
22;4;2016;18;724.0;26.2;10.95;3.23
22;4;2016;19;762.0;0;10.89;2.91
22;4;2016;20;846.0;0;10.82;2.6
22;4;2016;21;895.0;0;10.75;2.29
22;4;2016;22;1207.0;0;10.63;2.42
22;4;2016;23;1196.0;0;10.51;2.55
23;4;2016;0;957.0;0;10.39;2.68
23;4;2016;1;826.0;0;10.46;2.97
23;4;2016;2;732.0;0;10.53;3.26
23;4;2016;3;678.0;0;10.61;3.56
23;4;2016;4;663.0;0;10.55;4.35
23;4;2016;5;667.0;0;10.49;5.15
23;4;2016;6;678.0;10.76;10.43;5.94
23;4;2016;7;710.0;52.84;10.34;6.46
23;4;2016;8;802.0;65.37;10.25;6.98
23;4;2016;9;850.0;70.09;10.15;7.5
23;4;2016;10;865.0;78.74;10.08;7.53
23;4;2016;11;903.0;178.03;10.01;7.55
23;4;2016;12;950.0;327.38;9.94;7.57
23;4;2016;13;895.0;835.87;9.93;7.83
23;4;2016;14;825.0;780.46;9.93;8.1
23;4;2016;15;820.0;650.12;9.93;8.36
23;4;2016;16;824.0;455.67;9.89;8.19
23;4;2016;17;818.0;230.32;9.86;8.03
23;4;2016;18;848.0;40.55;9.82;7.86
23;4;2016;19;914.0;0;9.79;7.67
23;4;2016;20;937.0;0;9.75;7.49
23;4;2016;21;970.0;0;9.71;7.3
23;4;2016;22;1309.0;0;9.67;6.95
23;4;2016;23;1348.0;0;9.62;6.6
24;4;2016;0;1110.0;0;9.58;6.25
24;4;2016;1;942.0;0;9.51;6.18
24;4;2016;2;886.0;0;9.44;6.12
24;4;2016;3;875.0;0;9.37;6.06
24;4;2016;4;837.0;0;9.45;6.41
24;4;2016;5;830.0;0;9.54;6.77
24;4;2016;6;824.0;20.01;9.62;7.13
24;4;2016;7;870.0;157.57;9.77;7.18
24;4;2016;8;948.0;350.25;9.91;7.22
24;4;2016;9;979.0;568.18;10.06;7.27
24;4;2016;10;1022.0;656.41;10.03;7.12
24;4;2016;11;1002.0;834.66;10.01;6.97
24;4;2016;12;911.0;875.03;9.99;6.81
24;4;2016;13;820.0;857.51;9.97;6.82
24;4;2016;14;756.0;770.94;9.96;6.83
24;4;2016;15;699.0;653.44;9.95;6.84
24;4;2016;16;662.0;412.73;9.77;6.82
24;4;2016;17;640.0;227.49;9.59;6.8
24;4;2016;18;690.0;48.31;9.4;6.77
24;4;2016;19;766.0;0;9.18;6.46
24;4;2016;20;810.0;0;8.95;6.16
24;4;2016;21;834.0;0;8.72;5.85
24;4;2016;22;1187.0;0;8.51;5.64
24;4;2016;23;1183.0;0;8.29;5.43
25;4;2016;0;1027.0;0;8.08;5.21
25;4;2016;1;895.0;0;8.32;5.56
25;4;2016;2;773.0;0;8.56;5.91
25;4;2016;3;740.0;0;8.81;6.26
25;4;2016;4;750.0;0;8.92;6.85
25;4;2016;5;738.0;0;9.04;7.43
25;4;2016;6;735.0;26.24;9.15;8.01
25;4;2016;7;796.0;149.59;9.29;8.4
25;4;2016;8;903.0;361.16;9.43;8.79
25;4;2016;9;976.0;497.44;9.57;9.17
25;4;2016;10;995.0;712.31;9.63;9.29
25;4;2016;11;953.0;591.24;9.68;9.4
25;4;2016;12;953.0;189.16;9.73;9.52
25;4;2016;13;851.0;380.48;9.74;9.71
25;4;2016;14;774.0;684.93;9.75;9.89
25;4;2016;15;769.0;624.94;9.77;10.08
25;4;2016;16;767.0;306.96;9.74;9.87
25;4;2016;17;774.0;123.11;9.71;9.65
25;4;2016;18;829.0;30.76;9.68;9.43
25;4;2016;19;938.0;1.15;9.68;9.12
25;4;2016;20;940.0;0;9.68;8.81
25;4;2016;21;941.0;0;9.68;8.5
25;4;2016;22;1233.0;0;9.66;8.1
25;4;2016;23;1227.0;0;9.64;7.7
26;4;2016;0;1055.0;0;9.62;7.3
26;4;2016;1;929.0;0;9.74;7.05
26;4;2016;2;841.0;0;9.86;6.8
26;4;2016;3;792.0;0;9.98;6.55
26;4;2016;4;781.0;0;9.88;7
26;4;2016;5;768.0;0;9.79;7.45
26;4;2016;6;801.0;25.17;9.7;7.9
26;4;2016;7;877.0;75.16;9.45;8.35
26;4;2016;8;948.0;163.45;9.2;8.8
26;4;2016;9;984.0;169.63;8.94;9.24
26;4;2016;10;1008.0;627.48;8.65;8.99
26;4;2016;11;1017.0;571.52;8.36;8.74
26;4;2016;12;1035.0;808.43;8.07;8.48
26;4;2016;13;983.0;809.6;8.11;8.81
26;4;2016;14;910.0;541;8.15;9.14
26;4;2016;15;860.0;467.04;8.19;9.48
26;4;2016;16;840.0;433.69;8.17;9.46
26;4;2016;17;820.0;224.18;8.15;9.44
26;4;2016;18;849.0;43.78;8.12;9.42
26;4;2016;19;936.0;1.17;8.24;9.21
26;4;2016;20;959.0;0;8.36;9
26;4;2016;21;992.0;0;8.47;8.79
26;4;2016;22;1319.0;0;8.5;8.12
26;4;2016;23;1320.0;0;8.53;7.46
27;4;2016;0;1142.0;0;8.56;6.8
27;4;2016;1;998.0;0;8.69;6.91
27;4;2016;2;907.0;0;8.82;7.01
27;4;2016;3;849.0;0;8.95;7.12
27;4;2016;4;865.0;0;8.88;6.98
27;4;2016;5;872.0;0;8.81;6.84
27;4;2016;6;870.0;23.73;8.74;6.7
27;4;2016;7;967.0;129.79;8.61;6.56
27;4;2016;8;1034.0;387.07;8.48;6.41
27;4;2016;9;1116.0;325.01;8.35;6.26
27;4;2016;10;1071.0;608.09;8.26;6.38
27;4;2016;11;1018.0;830.78;8.17;6.5
27;4;2016;12;1046.0;795.36;8.08;6.62
27;4;2016;13;1040.0;555.96;8.12;7
27;4;2016;14;961.0;759.53;8.17;7.38
27;4;2016;15;897.0;571.84;8.22;7.77
27;4;2016;16;877.0;449.07;8.22;8.04
27;4;2016;17;886.0;153.22;8.22;8.31
27;4;2016;18;961.0;47.43;8.21;8.58
27;4;2016;19;1033.0;1.17;8.22;8.4
27;4;2016;20;1049.0;0;8.22;8.23
27;4;2016;21;1051.0;0;8.22;8.06
27;4;2016;22;1376.0;0;8.27;7.62
27;4;2016;23;1378.0;0;8.31;7.18
28;4;2016;0;1158.0;0;8.36;6.74
28;4;2016;1;1050.0;0;8.52;6.16
28;4;2016;2;954.0;0;8.68;5.58
28;4;2016;3;900.0;0;8.84;4.99
28;4;2016;4;904.0;0;8.93;5.12
28;4;2016;5;903.0;0;9.03;5.25
28;4;2016;6;923.0;20.01;9.12;5.38
28;4;2016;7;992.0;165.33;9.25;5.52
28;4;2016;8;1089.0;392.16;9.38;5.66
28;4;2016;9;1149.0;585.67;9.52;5.81
28;4;2016;10;1102.0;740.66;9.61;6.08
28;4;2016;11;1072.0;843.96;9.7;6.36
28;4;2016;12;1019.0;784.06;9.79;6.63
28;4;2016;13;941.0;860.55;9.56;7.23
28;4;2016;14;832.0;275.18;9.33;7.82
28;4;2016;15;784.0;231.82;9.1;8.41
28;4;2016;16;758.0;322.53;9.15;8.78
28;4;2016;17;718.0;201.57;9.21;9.14
28;4;2016;18;800.0;49.06;9.26;9.5
28;4;2016;19;889.0;3.33;9.43;9.65
28;4;2016;20;905.0;0;9.6;9.79
28;4;2016;21;919.0;0;9.77;9.93
28;4;2016;22;1210.0;0;9.67;9.64
28;4;2016;23;1223.0;0;9.56;9.35
29;4;2016;0;1048.0;0;9.46;9.06
29;4;2016;1;929.0;0;9.27;8.95
29;4;2016;2;840.0;0;9.08;8.83
29;4;2016;3;783.0;0;8.9;8.72
29;4;2016;4;794.0;0;8.96;8.57
29;4;2016;5;813.0;0;9.02;8.43
29;4;2016;6;806.0;22.88;9.08;8.29
29;4;2016;7;884.0;82.71;9.11;7.57
29;4;2016;8;911.0;61.05;9.14;6.85
29;4;2016;9;935.0;98.04;9.18;6.12
29;4;2016;10;938.0;185.46;9.19;5.67
29;4;2016;11;951.0;305.81;9.2;5.22
29;4;2016;12;951.0;144.26;9.21;4.77
29;4;2016;13;943.0;222.21;8.9;5.28
29;4;2016;14;873.0;300.33;8.6;5.79
29;4;2016;15;881.0;392.08;8.3;6.3
29;4;2016;16;872.0;67.59;8.14;6.47
29;4;2016;17;897.0;43.68;7.98;6.63
29;4;2016;18;973.0;45.35;7.81;6.8
29;4;2016;19;1022.0;1.58;7.91;7.26
29;4;2016;20;1078.0;0;8.01;7.72
29;4;2016;21;1090.0;0;8.11;8.18
29;4;2016;22;1368.0;0;8.28;8.14
29;4;2016;23;1375.0;0;8.45;8.11
30;4;2016;0;1234.0;0;8.62;8.07
30;4;2016;1;1061.0;0;8.94;8.3
30;4;2016;2;954.0;0;9.27;8.54
30;4;2016;3;927.0;0;9.6;8.77
30;4;2016;4;917.0;0;9.52;8.46
30;4;2016;5;938.0;0;9.45;8.15
30;4;2016;6;945.0;18.8;9.38;7.83
30;4;2016;7;991.0;155.89;9.42;7.47
30;4;2016;8;1090.0;379.26;9.46;7.1
30;4;2016;9;1105.0;582.84;9.49;6.73
30;4;2016;10;1062.0;735.88;9.56;6.63
30;4;2016;11;1014.0;795.34;9.62;6.52
30;4;2016;12;941.0;874.35;9.68;6.41
30;4;2016;13;878.0;834.34;9.68;6.34
30;4;2016;14;805.0;778.14;9.68;6.28
30;4;2016;15;760.0;613.38;9.69;6.21
30;4;2016;16;739.0;445.17;9.66;6.47
30;4;2016;17;746.0;238.43;9.64;6.73
30;4;2016;18;782.0;39.41;9.61;6.99
30;4;2016;19;852.0;4.79;9.59;6.33
30;4;2016;20;861.0;0;9.56;5.67
30;4;2016;21;871.0;0;9.53;5.01
30;4;2016;22;1232.0;0;9.51;4.55
30;4;2016;23;1256.0;0;9.49;4.1
1;5;2016;0;1103.0;0;9.47;3.64
1;5;2016;1;926.0;0;9.66;4.13
1;5;2016;2;810.0;0;9.84;4.62
1;5;2016;3;795.0;0;10.03;5.1
1;5;2016;4;783.0;0;10.11;5.45
1;5;2016;5;778.0;0;10.19;5.8
1;5;2016;6;780.0;8.97;10.27;6.15
1;5;2016;7;801.0;40.16;10.41;6.56
1;5;2016;8;886.0;103.17;10.56;6.97
1;5;2016;9;972.0;154.76;10.7;7.38
1;5;2016;10;1015.0;186.99;10.69;7.34
1;5;2016;11;1045.0;282.65;10.69;7.3
1;5;2016;12;1069.0;224.32;10.68;7.26
1;5;2016;13;1013.0;310.36;10.78;7.26
1;5;2016;14;924.0;314.89;10.89;7.26
1;5;2016;15;864.0;453.53;10.99;7.26
1;5;2016;16;796.0;298.74;11.06;7.1
1;5;2016;17;747.0;166.94;11.14;6.95
1;5;2016;18;769.0;57.52;11.22;6.8
1;5;2016;19;806.0;2.38;11.24;6.83
1;5;2016;20;838.0;0;11.27;6.86
1;5;2016;21;850.0;0;11.3;6.9
1;5;2016;22;1132.0;0;11.29;7.14
1;5;2016;23;1135.0;0;11.28;7.39
2;5;2016;0;981.0;0;11.27;7.64
2;5;2016;1;863.0;0;11.24;7.83
2;5;2016;2;784.0;0;11.21;8.01
2;5;2016;3;723.0;0;11.18;8.19
2;5;2016;4;728.0;0;11.19;8.43
2;5;2016;5;701.0;0;11.2;8.67
2;5;2016;6;697.0;26.14;11.21;8.91
2;5;2016;7;733.0;93.44;11.22;9.12
2;5;2016;8;821.0;135.7;11.24;9.33
2;5;2016;9;890.0;75.25;11.25;9.54
2;5;2016;10;881.0;98.14;11.19;9.77
2;5;2016;11;898.0;87.88;11.14;10
2;5;2016;12;925.0;63.65;11.09;10.22
2;5;2016;13;875.0;221.38;11.06;9.63
2;5;2016;14;795.0;433.49;11.03;9.03
2;5;2016;15;776.0;569.67;11;8.44
2;5;2016;16;789.0;447.36;10.93;8.24
2;5;2016;17;799.0;221.82;10.85;8.04
2;5;2016;18;894.0;44.98;10.77;7.83
2;5;2016;19;952.0;6.3;10.66;7.74
2;5;2016;20;932.0;0;10.54;7.64
2;5;2016;21;895.0;0;10.42;7.54
